,horizon,mse,rmse,mae,mape,mdape,smape,coverage
1016,51 days 08:00:00,11046814.98724476,3323.6749220170072,995.8220439718152,0.29181412921797456,0.12833645973497843,0.20055132010339763,0.66418846116172
1017,51 days 09:00:00,11048615.251658536,3323.945735366108,995.6697080783869,0.2917254318526819,0.1283898183104375,0.20058959591049788,0.6643684494073856
1018,51 days 10:00:00,11050348.728692636,3324.206481055687,995.4437780981468,0.2915973908742089,0.1283776555372776,0.20059794912653614,0.6643617151532961
1019,51 days 11:00:00,11052109.461199125,3324.47130551598,995.2117996276951,0.29144597942845446,0.12836661557316242,0.20059331502290634,0.6642977397394456
1020,51 days 12:00:00,11054062.107065605,3324.7649701994883,995.1200285567104,0.2913162503077247,0.12844756702545806,0.20061931130862973,0.6641045890880596
1021,51 days 13:00:00,11056160.364310008,3325.0805049366863,995.1970021461547,0.29122637848535465,0.12867090435434964,0.20069028360082727,0.6637984866294446
1022,51 days 14:00:00,11058002.702405805,3325.3575300117436,995.3339927478145,0.2911352496701756,0.12884195821154373,0.20077242072378923,0.6635514619453424
1023,51 days 15:00:00,11059495.833672075,3325.5820293103693,995.4154949391907,0.29100867675377246,0.12892817390317618,0.2008330776634482,0.6630981242041335
1024,51 days 16:00:00,11060290.182193419,3325.7014571656036,995.4149616493445,0.29085316265643424,0.12890540579316595,0.20087634177938213,0.6626481535899696
1025,51 days 17:00:00,11060716.733199582,3325.7655860267096,995.3140974055282,0.2906801874704285,0.12894356911476257,0.20089659881589342,0.6625009183073759
1026,51 days 18:00:00,11061112.22123151,3325.825043689387,995.134826431514,0.29049960051704143,0.12894356911476257,0.20089977822635793,0.6624911230287002
1027,51 days 19:00:00,11061656.087280292,3325.9068067641783,994.8978354576626,0.29031677206043066,0.12895827874207733,0.20088858159022033,0.6624794911352728
1028,51 days 20:00:00,11062547.923399698,3326.0408781913216,994.704746509202,0.29016898495451143,0.12902666205087632,0.20089119591310123,0.6625006122049173
1029,51 days 21:00:00,11063717.705721017,3326.216725608994,994.5457972791842,0.2900484149133851,0.12911778274913122,0.20090913674684077,0.6626199921637771
1030,51 days 22:00:00,11065313.213479869,3326.456555176975,994.3603240309639,0.2899285284124724,0.12919054138295624,0.2009230100975811,0.6624103119796259
1031,51 days 23:00:00,11067606.855363641,3326.801294842185,994.1703363869797,0.28980746642061633,0.12915311485913408,0.20092862099471664,0.6620484988735429
1032,52 days 00:00:00,11070480.159546107,3327.2331086874733,993.9582960000167,0.289695722344366,0.12913866930655182,0.2009329102922892,0.6620059506317955
1033,52 days 01:00:00,11073903.06726139,3327.7474464360107,993.7314864354521,0.2895898059151574,0.12919054138295624,0.2009368633592652,0.661935547066314
1034,52 days 02:00:00,11077740.352221262,3328.323955419794,993.519271200455,0.28949048535168287,0.12919640394467974,0.20094540412429707,0.6619208541483005
1035,52 days 03:00:00,11081930.543470858,3328.9533705762324,993.3228680865298,0.2894031632765027,0.12931263389322273,0.20096086651997505,0.6618832035458908
1036,52 days 04:00:00,11086403.204372762,3329.6250846563435,993.1429214814838,0.2893308312311566,0.12925824260385554,0.2009829606104174,0.6619897272014889
1037,52 days 05:00:00,11091127.573235007,3330.3344536600234,992.9564151038787,0.28926234876625884,0.12930449965523072,0.20100088794006152,0.6620224801645607
1038,52 days 06:00:00,11095942.888284346,3331.057322875778,992.7329429389974,0.2891828093811571,0.12939680054360547,0.20100254884943153,0.6623549074346166
1039,52 days 07:00:00,11100825.799589835,3331.7901794065356,992.5263245911221,0.2891091646251587,0.1293845894079848,0.2010078322999042,0.6624531663238319
1040,52 days 08:00:00,11105896.22719063,3332.551008940543,992.3433867890399,0.28905280269482947,0.12939680054360547,0.20102115821998093,0.6623157263199138
1041,52 days 09:00:00,11110888.995726211,3333.3000158590903,992.1276751382665,0.2889834201212378,0.12930449965523072,0.20102261783934205,0.6621994073856402
1042,52 days 10:00:00,11116002.644649932,3334.066982627963,991.9538717626928,0.2889113726856123,0.12940081857340563,0.20102370076860754,0.6623793956313058
1043,52 days 11:00:00,11121344.695273446,3334.868017669282,991.7900619281172,0.2888269187710492,0.12941271366555335,0.2010196693744163,0.6624332696640219
1044,52 days 12:00:00,11126819.017791575,3335.6886871816405,991.6751289624901,0.2887419751846682,0.12948488668906205,0.20102623564828345,0.6622367518855911
1045,52 days 13:00:00,11131957.526102677,3336.458830272401,991.6669630219394,0.28867566524141214,0.12958317910984474,0.2010680419376052,0.6620714565579391
1046,52 days 14:00:00,11136873.131266896,3337.1953990239913,991.7012197111017,0.2886059423053633,0.12965748945695565,0.20111885065620727,0.6617736188657067
1047,52 days 15:00:00,11141484.243057791,3337.88619384451,991.7272721062382,0.2885236799403965,0.12980195029521885,0.20116578687222925,0.6616429131158781
1048,52 days 16:00:00,11145979.332194699,3338.5594696207972,991.7215078096772,0.2884195048439052,0.12981203247568202,0.20119614739691982,0.6614990449603292
1049,52 days 17:00:00,11150564.746178782,3339.246134410996,991.6460325206651,0.2882998643726268,0.12982143722930223,0.2012073289296289,0.6614041531981585
1050,52 days 18:00:00,11155243.648525741,3339.9466535448946,991.5243678968479,0.28816512722897525,0.12984160750702545,0.2012036053953846,0.6615302674111079
1051,52 days 19:00:00,11160188.56640877,3340.686840517795,991.3277773804131,0.2880334778215286,0.12984160750702545,0.20118600872297726,0.661754334410814
1052,52 days 20:00:00,11165423.240610719,3341.470221416124,991.1562535718809,0.2879332792574793,0.1299429961421829,0.20117996779605807,0.6616542389068469
1053,52 days 21:00:00,11170824.754823998,3342.278377817144,990.9214462412045,0.28783306786771545,0.12997762974924884,0.2011652477530802,0.6615394504848663
1054,52 days 22:00:00,11176653.787350835,3343.1502789062347,990.714405347142,0.28774435612238036,0.12997762974924884,0.20115751966833256,0.6615115951611323
1055,52 days 23:00:00,11182827.167335518,3344.0734392856143,990.4612395389711,0.28764677932852994,0.1300794698764019,0.20113752467295498,0.6612954868253501
1056,53 days 00:00:00,11189482.706653168,3345.0684158404247,990.2591687823497,0.2875722283493794,0.13022430284337366,0.2011286634590736,0.6611121314526398
1057,53 days 01:00:00,11196282.91946399,3346.0847149263855,990.1509657683908,0.28753018937579605,0.13030278486639812,0.2011486261635288,0.6609251555401936
1058,53 days 02:00:00,11203222.413362544,3347.121511592094,990.0628520095399,0.2874950975634669,0.13037617241947472,0.20118041723310223,0.6609192919217856
1059,53 days 03:00:00,11210325.724793112,3348.182450941572,989.9573245487861,0.2874644237762379,0.13040717511677222,0.20121327307039347,0.6610282317795774
1060,53 days 04:00:00,11217592.137298994,3349.267403074737,989.7986693895857,0.28742513774006395,0.1304802732075358,0.20122903789338217,0.6610976693659886
1061,53 days 05:00:00,11224824.221724138,3350.346880805648,989.5846809322829,0.2873621452656705,0.13059669893898654,0.20122513534467495,0.6611421094212917
1062,53 days 06:00:00,11232037.623319998,3351.4232235454833,989.3075034917707,0.2872810629077963,0.13067365816846166,0.20119855293994404,0.6612063006122851
1063,53 days 07:00:00,11239111.136500254,3352.478357350015,988.985481726621,0.2871804879017381,0.13062758191513393,0.20115393837026435,0.6613152404700771
1064,53 days 08:00:00,11246021.03340694,3353.508764474448,988.6063966051126,0.28706893969175806,0.13063581610229935,0.201094913027539,0.6610939660280466
1065,53 days 09:00:00,11252767.567788618,3354.514505526637,988.2387184651889,0.28695311990821115,0.13068006165805873,0.2010382434214354,0.6610742148923563
1066,53 days 10:00:00,11259368.291430864,3355.4982180640277,987.9862150564835,0.2868558766862631,0.13068006165805873,0.20101269926748902,0.6611044588188821
1067,53 days 11:00:00,11265787.513205646,3356.454604669285,987.7709264304381,0.28675017284903936,0.13065787872164436,0.20099286835703137,0.6613195610310093
1068,53 days 12:00:00,11271701.029911425,3357.335406227895,987.5156899468012,0.28661161687755793,0.13065787872164436,0.2009623682489836,0.6610773010073079
1069,53 days 13:00:00,11276984.828729505,3358.122217658182,987.3871041475809,0.28649339204693175,0.13067365816846166,0.2009733478338689,0.6610029256369742
1070,53 days 14:00:00,11281804.441783177,3358.839746368257,987.3142665901843,0.28637658303919367,0.1307676597391655,0.20099796328161817,0.6610439709658306
1071,53 days 15:00:00,11286439.05756156,3359.5295887313687,987.2161455867571,0.2862424962356966,0.13083643991656438,0.20100918264385212,0.6606764146750937
1072,53 days 16:00:00,11290666.366738215,3360.15868177951,987.0349480597148,0.286074094436537,0.1308907570713335,0.20099493790169953,0.6602786144578313
1073,53 days 17:00:00,11294606.57516402,3360.744943485599,986.7814075002871,0.2858879160526479,0.13097441914193622,0.20096212999451302,0.6599237112383962
1074,53 days 18:00:00,11298746.940999215,3361.3608763414877,986.5050523016524,0.285706300974506,0.13101466830666325,0.20092184761987086,0.6596774392652578
1075,53 days 19:00:00,11303555.747729125,3362.076106772291,986.2816217112879,0.28555516155759797,0.13112536781755288,0.20089319120802665,0.659530540193561
1076,53 days 20:00:00,11309425.568531599,3362.9489393286362,986.1760910060309,0.28546300611782616,0.13125935377489764,0.2008935098909974,0.6594145022713805
1077,53 days 21:00:00,11315914.965900723,3363.9136382940515,986.0287909706936,0.2853729203261021,0.13124050682098903,0.2008806160441814,0.6591953881098163
1078,53 days 22:00:00,11322998.043271244,3364.9662766915276,985.8455731141945,0.28528325484438777,0.13113358820461088,0.20085861020508783,0.659123790242939
1079,53 days 23:00:00,11330402.384100432,3366.066307145543,985.5657366822477,0.2851704329858938,0.131145128107142,0.20081202236470436,0.6590105298242148
1080,54 days 00:00:00,11337803.686744388,3367.1655270782853,985.210617185898,0.28504639181515523,0.131145128107142,0.20075179911382046,0.6588690126359095
1081,54 days 01:00:00,11344576.859873388,3368.1711446827326,985.0365141439406,0.28502571991172065,0.1311093294246377,0.20076035630578024,0.658775651386032
1082,54 days 02:00:00,11353003.856878467,3369.4218876356917,984.8210411318283,0.2849498009804156,0.13109401059612813,0.20074612331379635,0.6590744073856402
1083,54 days 03:00:00,11361862.59463245,3370.736209588708,984.611543316973,0.2848871664236459,0.13104347498754557,0.2007354036429737,0.6593174527377804
1084,54 days 04:00:00,11370992.095527425,3372.090167170419,984.3895726272914,0.28482757220872235,0.13103219065019928,0.20072308397665548,0.6595458051719072
1085,54 days 05:00:00,11380375.99551275,3373.48128726287,984.1557624597006,0.2847772434694259,0.13104347498754557,0.20070632346169318,0.6596832451758253
1086,54 days 06:00:00,11390134.225534705,3374.9272918886277,983.8782454266473,0.2847334637060396,0.13105855986735704,0.20067306591232165,0.6601824982858262
1087,54 days 07:00:00,11400472.678092841,3376.458600085723,983.5840137608398,0.28470720394021404,0.13106742964903892,0.20062776446530375,0.6604631942403761
1088,54 days 08:00:00,11411592.565779684,3378.104877853807,983.3020512752341,0.2847135288734491,0.13108120618149824,0.20057869634529948,0.6606744049368205
1089,54 days 09:00:00,11422225.524112925,3379.67831666165,982.9758276150179,0.2846773154315007,0.1311220959450901,0.2005153058099441,0.6609232662356744
1090,54 days 10:00:00,11431998.820361916,3381.123898996,982.67282173244,0.2846090085066401,0.13113358820461088,0.20046419107617516,0.6613432388088941
1091,54 days 11:00:00,11440883.810206953,3382.4375545170014,982.3103351026753,0.2844969381479191,0.13105205607890252,0.20040423870389518,0.6616297507101576
1092,54 days 12:00:00,11448716.916740673,3383.595264912852,981.7730229943727,0.2843102526576619,0.13097441914193622,0.20030403343497458,0.6618023924968166
1093,54 days 13:00:00,11456202.114035103,3384.701185338981,981.3545435436415,0.28412824183792074,0.13082909813439694,0.20023563166440414,0.6620757419923597
1094,54 days 14:00:00,11462550.710626358,3385.6388925321553,980.8153146241773,0.28390967165940223,0.1307676597391655,0.20013813245022766,0.6623007272994417
1095,54 days 15:00:00,11468239.129176088,3386.4788688512567,980.3198327688842,0.2836759797734046,0.13075642674887505,0.20004332679965456,0.6625863208933294
1096,54 days 16:00:00,11473185.937694823,3387.209166510805,979.8734194330909,0.2834412002544432,0.13073727259823661,0.1999630596824587,0.6625560167499265
1097,54 days 17:00:00,11477796.099484496,3387.889623273535,979.4616336754441,0.2832095290609109,0.1307090297372644,0.19989168747945904,0.6625257126065236
1098,54 days 18:00:00,11482335.88452066,3388.5595589454615,979.0486553064867,0.28298035096721147,0.13067365816846166,0.19982135468119627,0.6627173327456166
1099,54 days 19:00:00,11487489.68214096,3389.319943903343,978.6422799816131,0.2827694364440721,0.1306934559851899,0.1997536625170129,0.6627255975119992
1100,54 days 20:00:00,11493718.212982506,3390.2386660797947,978.3178599751665,0.282599518204363,0.13067240043253478,0.19970392273836682,0.6626258081104908
1101,54 days 21:00:00,11500773.395703945,3391.279020620973,978.0600905028343,0.28245661833572827,0.13067616538288418,0.19966329307061514,0.6625407116269959
1102,54 days 22:00:00,11508336.96519283,3392.3939873182226,977.857082316829,0.28232380505223303,0.13065787872164436,0.19963217023189622,0.6624605127828386
1103,54 days 23:00:00,11516640.93190884,3393.6176761545844,977.7728340599982,0.28219956427804815,0.13068006165805873,0.19962633459245918,0.662561220491723
1104,55 days 00:00:00,11524437.464886349,3394.7661870718503,977.5297558527681,0.2820350787991021,0.1307119941620285,0.1995887631656111,0.6625988710941326
1105,55 days 01:00:00,11531668.60233637,3395.831062101937,977.1860727105997,0.2818449594548113,0.13064463757537031,0.19953730174745302,0.6626741722989519
1106,55 days 02:00:00,11539924.599138051,3397.046452307953,976.9695278229641,0.2816544472991059,0.13056733262316855,0.1995086843039747,0.6626888652169655
1107,55 days 03:00:00,11548516.23720268,3398.3107917320744,976.7261579772289,0.2814525995322347,0.1305199538441444,0.19947552958726544,0.6629695611715154
1108,55 days 04:00:00,11557431.680258855,3399.6222849397336,976.4858925933207,0.2812554583827597,0.1305199538441444,0.19944548930233894,0.6633182118718778
1109,55 days 05:00:00,11566602.569261111,3400.970827463992,976.1619054350411,0.28104056273709743,0.1304937982393929,0.19939300450865766,0.6636316607894995
1110,55 days 06:00:00,11576269.53198536,3402.391736996985,975.8163064933661,0.2808419366237303,0.1304937982393929,0.1993325735667964,0.6640204109119404
1111,55 days 07:00:00,11586706.599890497,3403.925175424762,975.4593943182412,0.2806747624012179,0.1304937982393929,0.19926255129885703,0.6642634562640807
1112,55 days 08:00:00,11598200.86421044,3405.6131407149637,975.1594604671227,0.2805638343389399,0.1305199538441444,0.19920245110682167,0.6645573146243511
1113,55 days 09:00:00,11609526.977021245,3407.2755945214126,974.8552954075955,0.2804468432624409,0.1304937982393929,0.19913989381999134,0.6649518806935057
1114,55 days 10:00:00,11620136.562544007,3408.8321405642737,974.5920326310527,0.280320023997185,0.13037772364267822,0.1990903894784481,0.6654021574101284
1115,55 days 11:00:00,11630277.030086327,3410.319197683162,974.3360278152928,0.2801944735033523,0.1302990344790898,0.1990460168608671,0.6656886693113918
1116,55 days 12:00:00,11640080.029036244,3411.756150289209,974.1192102655648,0.28007660379815036,0.1301889726022078,0.1990104606359146,0.6656534675286512
1117,55 days 13:00:00,11649595.054795217,3413.1503123646953,974.0108144208958,0.2799823702138366,0.13023859938769483,0.19900194474835062,0.665522455676364
1118,55 days 14:00:00,11658737.99568722,3414.489419472144,973.9057487919415,0.279882251700898,0.13034493254757956,0.19898926793791621,0.6653283867176022
1119,55 days 15:00:00,11667525.174165314,3415.775925637587,973.7291011692035,0.2797609537230453,0.1305199538441444,0.19895651606368359,0.6650688118326966
1120,55 days 16:00:00,11676140.193784887,3417.0367562823913,973.4514283979487,0.27960882944896837,0.13033550885604103,0.19889663202204239,0.6652693089430894
1121,55 days 17:00:00,11684633.368634617,3418.2792993894773,973.1198019491362,0.279448935431915,0.13022144933787905,0.19882799186068736,0.6655402096189637
1122,55 days 18:00:00,11693413.22792242,3419.5633095356516,972.8166797179907,0.27930141525611385,0.13012000855597894,0.19876571909384402,0.665779275639142
1123,55 days 19:00:00,11702976.687661806,3420.9613689227485,972.6082670795762,0.2791972663828455,0.13022144933787905,0.19872828106851817,0.6659987511019689
1124,55 days 20:00:00,11713601.4548796,3422.513908646625,972.631935218648,0.2791558608996582,0.13040717511677222,0.198740225310826,0.6657811122538937
1125,55 days 21:00:00,11724623.6649695,3424.1237806144654,972.7343092669593,0.2791344812361886,0.1305581817517209,0.19876745221941494,0.6653899133117837
1126,55 days 22:00:00,11736259.335295035,3425.8224319563083,972.932074745451,0.27914026010326776,0.13068006165805873,0.19881980728155701,0.6648178078166324
1127,55 days 23:00:00,11748358.933993822,3427.587917762843,973.1366326113726,0.27914989828960474,0.130727181578346,0.19887888025825198,0.6644012023704574
1128,56 days 00:00:00,11760870.97574935,3429.4126283883293,973.302441402181,0.27915182161306834,0.13075944794035188,0.1989347282776675,0.6641498922519345
1129,56 days 01:00:00,11773769.301843211,3431.2926575626293,973.4002211888342,0.2791346884146628,0.1307119941620285,0.19898412433777748,0.6640696934077774
1130,56 days 02:00:00,11786741.659650695,3433.1824390280653,973.4397586248177,0.27909476824249513,0.1307090297372644,0.19902904926606094,0.6640442869037125
1131,56 days 03:00:00,11799842.129768755,3435.089828486113,973.434140620138,0.27903783621983,0.13068006165805873,0.19907281672706362,0.6641997869526889
1132,56 days 04:00:00,11813039.557309497,3437.0102643590544,973.3769316265436,0.2789603057174002,0.13067616538288418,0.19910438100455186,0.6643200852189245
1133,56 days 05:00:00,11826372.923616095,3438.9493924185763,973.2873103383447,0.2788745521559769,0.13067240043253478,0.19912867882067678,0.6645279287883241
1134,56 days 06:00:00,11839654.348082274,3440.8798799263936,973.1755351640431,0.27877380789123685,0.13067616538288418,0.19914758731935042,0.6647709741404643
1135,56 days 07:00:00,11852713.913959935,3442.7770642259043,973.0503967390209,0.27865528108849585,0.13058336074515603,0.1991601704630563,0.6650492212753453
1136,56 days 08:00:00,11865554.07899807,3444.6413570933723,972.9182362751849,0.2785193655173791,0.1305581817517209,0.199168425031998,0.6654511338035067
1137,56 days 09:00:00,11878930.035104576,3446.5823702770513,972.8329656637262,0.2784313649368754,0.1305306045138535,0.19919022482993265,0.6657655010285043
1138,56 days 10:00:00,11892973.139324762,3448.6190191618384,972.7996416446866,0.2783965380799954,0.1305254292013238,0.1992215454375952,0.665989874130669
1139,56 days 11:00:00,11907845.62786501,3450.774641709454,972.8676541249015,0.27841862335950385,0.13048853648056075,0.1992627237022065,0.666017729454403
1140,56 days 12:00:00,11923699.963441826,3453.0710915707814,973.024426792765,0.2784862365352614,0.1305199538441444,0.19931249911662868,0.6658368229013615
1141,56 days 13:00:00,11943344.985105833,3455.914493315168,973.3867163111138,0.27867474398132386,0.13063985439208536,0.19937485370159014,0.6653767509060633
1142,56 days 14:00:00,11960088.130431194,3458.3360349207237,973.3870291501253,0.27865892934683173,0.13056733262316855,0.19934540641572987,0.6648961700460378
1143,56 days 15:00:00,11977579.251530763,3460.863945827799,973.3927855731837,0.2786943855536241,0.13063985439208536,0.1993193397804394,0.664699652267607
1144,56 days 16:00:00,11995563.454485971,3463.4611957528805,973.3882807646354,0.2787205985994313,0.13067240043253478,0.19928139047711743,0.6647143451856204
1145,56 days 17:00:00,12014427.087449169,3466.1833603329715,973.4338473636817,0.2787755537411662,0.13065787872164436,0.19925229987320095,0.6645989445587227
1146,56 days 18:00:00,12034102.489815004,3469.0203933985463,973.4948399146064,0.27886102934266416,0.13067887890660762,0.19922838233210607,0.6645695587226956
1147,56 days 19:00:00,12054296.844681792,3471.929844435482,973.6405658025905,0.2789879804963658,0.13067616538288418,0.19922629304986508,0.6645000734645901
1148,56 days 20:00:00,12074112.608690893,3474.7823829257127,973.8833109468613,0.2791251988469863,0.1307119941620285,0.19925019581111833,0.6643151875795867
1149,56 days 21:00:00,12093592.478437668,3477.5842877545997,974.1544687157774,0.2792743289982503,0.1308200582175247,0.19929054924595235,0.6638437897933196
1150,56 days 22:00:00,12112684.523433276,3480.328220647196,974.5000535062745,0.279437615385382,0.13095497956605187,0.1993563885027582,0.6632364825154276
1151,56 days 23:00:00,12131694.018203095,3483.058141662739,974.8871711046386,0.27962025837841054,0.13103219065019928,0.19944611031346215,0.6628149794299147
1152,57 days 00:00:00,12150890.308789235,3485.812718547747,975.2167425449338,0.2798027014948166,0.13106493482468323,0.19953317113980504,0.6625162234303066
1153,57 days 01:00:00,12173180.294533001,3489.008497343192,975.6294153233129,0.2799197426797419,0.13109074094603518,0.19962944607738245,0.6623353168772651
1154,57 days 02:00:00,12192367.673433896,3491.757104014238,975.8039896905576,0.2800937653072203,0.13110626706285106,0.199704517500555,0.6623304192379272
1155,57 days 03:00:00,12211583.630564839,3494.507637788883,975.9672316297236,0.28026689642551306,0.13114187906734262,0.19978034243775383,0.6623074615535312
1156,57 days 04:00:00,12230826.378100237,3497.259838516469,976.1282680343278,0.28044323870357846,0.1311218283458007,0.19985840207005387,0.6623974556763641
1157,57 days 05:00:00,12250032.209822038,3500.0046014001236,976.2745065053268,0.2806084247452021,0.13109633167988743,0.19993111720826343,0.6625955039670879
1158,57 days 06:00:00,12268945.86721494,3502.7055067782876,976.4080685860888,0.2807466503606432,0.13109074094603518,0.19999818693248733,0.6629236458027231
1159,57 days 07:00:00,12287576.412682584,3505.3639486767397,976.5554673123786,0.28085032506772145,0.13109074094603518,0.20006421495398832,0.6631617935155255
1160,57 days 08:00:00,12306038.007748362,3507.9962952871488,976.7442828328909,0.28094063862719604,0.1311218283458007,0.20013767837686616,0.663342700068567
1161,57 days 09:00:00,12324780.52771976,3510.6666785269945,976.9287058397829,0.28104564363495554,0.13110028297977994,0.20020646530704406,0.6635817660887453
1162,57 days 10:00:00,12343868.585366089,3513.3842069102107,977.0596236523513,0.2811641430946393,0.13109633167988743,0.20026165184951825,0.6638134856499167
1163,57 days 11:00:00,12363169.884911235,3516.129958478673,977.198498234927,0.28129776216457064,0.13108101828714275,0.2003213463775521,0.6637987927319031
1164,57 days 12:00:00,12382392.662157642,3518.8624102339722,977.3767491864485,0.281439309882872,0.13108101828714275,0.20038411589430963,0.6635548290723872
1165,57 days 13:00:00,12401560.439864395,3521.5849329335215,977.5707263868907,0.28156812068432974,0.13121884652144075,0.2004369304273073,0.6633534136546185
1166,57 days 14:00:00,12420506.888655525,3524.2739519872066,977.7238254893882,0.28166458673461753,0.13115600964128055,0.20046208312254443,0.6631715887942012
1167,57 days 15:00:00,12439278.010845503,3526.936065602197,977.8365905821572,0.28172920667187246,0.131167766470267,0.20046396112659765,0.6631207757860711
1168,57 days 16:00:00,12458256.591588618,3529.6255596859874,977.9944559221766,0.28178945903127056,0.1311914481999847,0.20046668496832004,0.6630479234009208
1169,57 days 17:00:00,12477412.480218533,3532.338103893586,978.1510149129948,0.2818512846844038,0.1312522644781723,0.20046839678792913,0.6628547727495347
1170,57 days 18:00:00,12496692.758104818,3535.066160357514,978.336957782492,0.28192715086859965,0.13133657958564354,0.20047895279390165,0.6624635738074248
1171,57 days 19:00:00,12516138.94302305,3537.815560910864,978.5859627643234,0.2820304610764222,0.1313832844186748,0.20050930846914988,0.662344193848565
1172,57 days 20:00:00,12535742.891749887,3540.5851058476037,978.9682584688519,0.2821712884919604,0.1314874078995058,0.20057572275941368,0.661983299049858
1173,57 days 21:00:00,12555596.525042702,3543.387718701229,979.4428696094986,0.2823461047001815,0.13171451798791972,0.20066914312672912,0.6615593471446763
1174,57 days 22:00:00,12575251.47162307,3546.160102367499,979.990034301627,0.28254330519597975,0.13188945883612113,0.20078992680395893,0.6612434494073856
1175,57 days 23:00:00,12594573.96161555,3548.883480986034,980.585361961436,0.2827517792925002,0.13205282761034282,0.20093754504995917,0.6607490939367224
1176,58 days 00:00:00,12613608.52430853,3551.564236263865,981.0588436339682,0.2829446553737166,0.13214124758531656,0.20106885198156715,0.6605231903222646
1177,58 days 01:00:00,12632624.422539327,3554.2403439468367,981.4518772286023,0.2831349775703635,0.1322750307209562,0.20118500395281091,0.6603373861298854
1178,58 days 02:00:00,12651845.656114234,3556.943302347429,981.8716470065676,0.28334070112130366,0.13230727795153135,0.2013100182976536,0.6602244343226564
1179,58 days 03:00:00,12671202.484404968,3559.663254354963,982.2502147373328,0.2835466656325892,0.1322927218732661,0.20142958593425503,0.6601613772161817
1180,58 days 04:00:00,12690656.706614584,3562.3947993750753,982.5708793664364,0.28374913749475816,0.1322707590308271,0.20153746630122032,0.660213720736605
1181,58 days 05:00:00,12710154.134246472,3565.1303109769315,982.8539699236175,0.2839445459166637,0.13214124758531656,0.2016343456479347,0.6602587177980214
1182,58 days 06:00:00,12729760.674171114,3567.879016190307,983.1443489075588,0.28414197970421556,0.13207838606325292,0.2017303544045339,0.6603233054167892
1183,58 days 07:00:00,12749580.814676207,3570.6555161029196,983.4723703540857,0.28434725523137716,0.13197426593177639,0.2018348009021859,0.6606015525516701
1184,58 days 08:00:00,12769632.442647608,3573.4622486669155,983.8957237178706,0.2845709390119511,0.13192900442729788,0.2019630963419604,0.6608905132726026
1185,58 days 09:00:00,12789750.495557567,3576.2760653447276,984.3055133006801,0.28478465693489013,0.13188945883612113,0.20207950619949452,0.6610141786658831
1186,58 days 10:00:00,12809693.34365484,3579.063193582203,984.7561347333568,0.28499568644325185,0.13185264309556427,0.202203832080431,0.6611050910960916
1187,58 days 11:00:00,12829503.733087085,3581.8296627683294,985.2742429955108,0.2852175572632822,0.13188202641252106,0.20234479634652078,0.6610224434322656
1188,58 days 12:00:00,12848889.236135364,3584.534730775441,985.8523914355864,0.28543168256302787,0.1319504087734386,0.20249541512973093,0.6608439856988932
1189,58 days 13:00:00,12867863.954688605,3587.1805021058817,986.2137966036361,0.28555965118982407,0.13207838606325292,0.20257781921022563,0.6605066607894995
1190,58 days 14:00:00,12886627.585826917,3589.794922530661,986.5365995910967,0.2856631626077787,0.13211107946069958,0.20264714296307196,0.6604656430600451
1191,58 days 15:00:00,12905503.604676098,3592.423082638805,986.8974799974951,0.2857562832587161,0.1321223331967733,0.20270773636246806,0.6606030830639632
1192,58 days 16:00:00,12924483.0229236,3595.0637022066244,987.3455219659338,0.2858544008075231,0.13226022915023727,0.20278038477429636,0.660605531883632
1193,58 days 17:00:00,12943605.275097702,3597.7222342890373,987.8605116891144,0.2859639862228764,0.13229898771555473,0.20286483319735024,0.6604500318346557
1194,58 days 18:00:00,12962980.435176073,3600.413925533573,988.4573988657944,0.28608566196250057,0.13232203317249816,0.20296384167235829,0.6602372906259183
1195,58 days 19:00:00,12982472.151173042,3603.119780297769,989.0588719928746,0.286215797989512,0.13234921760563412,0.20306843528924348,0.6600646488392595
1196,58 days 20:00:00,13002116.586316356,3605.844781228992,989.6843870086258,0.28636178994047556,0.1325705595891249,0.2031878501535156,0.6599223111960035
1197,58 days 21:00:00,13021487.069170674,3608.5297655930003,990.357646265365,0.2865196375285859,0.1328031697780222,0.2033251426194983,0.6596416152414537
1198,58 days 22:00:00,13040780.115289096,3611.2020319125177,991.0835423248402,0.2866958628558086,0.13295106948407184,0.20347910925050267,0.6592929645410911
1199,58 days 23:00:00,13060321.343255691,3613.906659455345,991.8732791723697,0.28690553211679926,0.13309768581440484,0.20365772946438357,0.6588690126359095
1200,59 days 00:00:00,13080251.218497796,3616.6629948749437,992.7014702370867,0.28715415848648096,0.13316400859201605,0.203859130695903,0.6584221030463316
1201,59 days 01:00:00,13092987.09469931,3618.4232884917305,993.6587939023141,0.28727572079888164,0.1332379045600751,0.2041172711904057,0.6581937506122049
1202,59 days 02:00:00,13113379.96414191,3621.2401141241535,994.3923591642679,0.2875513474355246,0.1332843540581795,0.20432576894988647,0.6580030487804878
1203,59 days 03:00:00,13134009.563012235,3624.087411061195,995.116639401826,0.28783964584335253,0.13335413924863243,0.20453427071427613,0.6576084827113332
1204,59 days 04:00:00,13154814.033071814,3626.9565799815987,995.7886963043225,0.288131757879192,0.13339141243697594,0.2047299233198088,0.6574251273386228
1205,59 days 05:00:00,13175820.376296623,3629.8512884547517,996.4093654656994,0.28841722036901196,0.13338346750418345,0.20490698322264506,0.657312175531394
